path, href
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s72aa.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s76.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/gta2003162/s111.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/gta2003162/s111.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s183.html#decision
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s183.html#decision
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s183.html#decision
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s183.html#decision
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s183.html#decision
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s187.html#disclose
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/GENE TECHNOLOGY ACT 2003/index.html, s192.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s14.html#close_associate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s15.html#influential_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s20a.html#catering_licence
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s22.html#bar_licence
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s23.html#nightclub_licence
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s24.html#restaurant_and_cafe_licence
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s193.html#rsa_certificate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s193.html#rsa_certificate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s193.html#rsa_certificate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s193.html#rsa_certificate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s185.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s186.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s69.html#suitability_information
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s189.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s190.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s191.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s192.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s193.html#rsa_certificate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s194.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIQUOR ACT 2010/index.html, s193.html#rsa_certificate
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SURVEYORS ACT 2007/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SURVEYORS ACT 2007/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/sa2007174/s20.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SURVEYORS ACT 2007/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/sa2007174/s20.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SURVEYORS ACT 2007/index.html, s5.html#intention
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SURVEYORS ACT 2007/index.html, s68.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/COURT PROCEDURES ACT 2004/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s5.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s13a.html#food_standards_code
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s5a.html#conduct
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s13a.html#food_standards_code
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s13a.html#food_standards_code
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s5a.html#conduct
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/fa200157/s110.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/fa200157/s111.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FOOD ACT 2001/index.html, s4.html#food
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s3.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s9.html#mental_disorder
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s10.html#mental_illness
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s9.html#mental_disorder
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s14.html#responsible_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s9.html#mental_disorder
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s10.html#mental_illness
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s4.html#conduct
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s4.html#conduct
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s53.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s55.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s57.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s64.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s96.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s98.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s100.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s128.html#affected_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s128.html#affected_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s128.html#affected_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s128.html#affected_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s128.html#affected_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s128.html#affected_person
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s139.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s155.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#emergency_electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#emergency_electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#emergency_electroconvulsive_therapy_order
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#electroconvulsive_therapy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#psychiatric_surgery
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s145.html#psychiatric_surgery
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s9.html#mental_disorder
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/MENTAL HEALTH ACT 2015/index.html, s10.html#mental_illness
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/CASINO ELECTRONIC GAMING ACT 2017/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/CASINO ELECTRONIC GAMING ACT 2017/index.html, s33.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/CASINO ELECTRONIC GAMING ACT 2017/index.html, s34.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s5.html#disease
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s6.html#insect
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s7.html#pest
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s6.html#insect
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s5.html#disease
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s7.html#pest
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s5.html#disease
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s7.html#pest
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s5.html#disease
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANT DISEASES ACT 2002/index.html, s7.html#pest
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FINANCIAL MANAGEMENT ACT 1996/index.html, s3a.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FINANCIAL MANAGEMENT ACT 1996/index.html, s64.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/FINANCIAL MANAGEMENT ACT 1996/index.html, s84.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/STOCK ACT 2005/index.html, s3.html#impound
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SECURITY INDUSTRY ACT 2003/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/SECURITY INDUSTRY ACT 2003/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/sia2003255/s21.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LAND TAX ACT 2004/index.html, s4.html
